course_id,url,platform,provider,subject,area,time-1,time-2,time-3,time-4,performance-1,performance-2,performance-3,performance-4,betweenness-1,betweenness-2,betweenness-3,betweenness-4,closeness-1,closeness-2,closeness-3,closeness-4,eigen-1,eigen-2,eigen-3,eigen-4
classCentral-626,https://www.class-central.com/mooc/6474/edx-environmental-studies-a-global-perspective,classCentral,edX,Environmental Studies,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-627,https://www.class-central.com/mooc/2813/edx-introduction-to-programming-with-java-1-starting-to-code-with-java,classCentral,edX,Computer Science,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,6.0,10.0,NA,NA,582.4606061,3098.059292,NA,NA,5.71E-06,3.35E-06,NA,NA,0,0.001495446
classCentral-628,https://www.class-central.com/mooc/4936/edx-reinvent-yourself-unleash-your-creativity,classCentral,edX,Science,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-629,https://www.class-central.com/mooc/7224/edx-fundamentals-of-manufacturing-processes,classCentral,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,1509.585504,NA,NA,NA,3.33E-06,NA,NA,NA,1.49E-07
classCentral-630,https://www.class-central.com/mooc/3697/edx-decouvrir-l-anthropologie,classCentral,edX,Social Sciences,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-631,https://www.class-central.com/mooc/4947/edx-business-and-data-analysis-skills,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-632,https://www.class-central.com/mooc/7590/edx-intermediate-c,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,1.67E-05
classCentral-633,https://www.class-central.com/mooc/7319/edx-first-nights-igor-stravinsky-s-the-rite-of-spring-modernism-ballet-and-riots,classCentral,edX,Music,Arts and Humanities,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,556,NA,NA,NA,3.34E-06,NA,NA,NA,2.73E-18
classCentral-634,https://www.class-central.com/mooc/5866/edx-sustainable-soil-management-soil-for-life,classCentral,edX,Environmental Studies,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.34E-06,NA,NA,NA,4.10E-18
classCentral-635,https://www.class-central.com/mooc/7218/edx-a-resilient-future-science-and-technology-for-disaster-risk-reduction,classCentral,edX,Science,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.33E-06,NA,NA,NA,9.60E-12
classCentral-636,https://www.class-central.com/mooc/6298/edx-observation-theory-estimating-the-unknown,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,2.96E-06
classCentral-637,https://www.class-central.com/mooc/7204/edx-using-python-for-research,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,4.10E-18
classCentral-638,https://www.class-central.com/mooc/3760/edx-ielts-academic-test-preparation,classCentral,edX,Communication,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,8.0,0.0,NA,NA,0,NA,NA,NA,9.58E-07,NA,NA,NA,0,NA
classCentral-639,https://www.class-central.com/mooc/4810/edx-computation-structures-2-computer-architecture,classCentral,edX,Computer Science,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-640,https://www.class-central.com/mooc/3445/edx-the-basics-of-transport-phenomena,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,554,NA,NA,NA,3.34E-06,NA,NA,NA,6.83E-18
classCentral-641,https://www.class-central.com/mooc/1483/edx-principles-of-economics-with-calculus,classCentral,edX,Economics,Social Sciences,TRUE,FALSE,FALSE,TRUE,0.0,3.0,9.0,0.0,NA,NA,0,NA,NA,NA,9.58E-07,NA,NA,NA,0,NA
classCentral-642,https://www.class-central.com/mooc/7817/edx-fundamentals-of-immunology-death-by-friendly-fire,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-643,https://www.class-central.com/mooc/2073/edx-a-system-view-of-communications-from-signals-to-packets-part-1,classCentral,edX,Computer Science,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,8.0,0.0,NA,NA,0,NA,NA,NA,5.73E-06,NA,NA,NA,0,NA
classCentral-644,https://www.class-central.com/mooc/7508/edx-statistics-unlocking-the-world-of-data,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,8.0,NA,NA,NA,0,NA,NA,NA,3.33E-06,NA,NA,NA,4.10E-18
classCentral-645,https://www.class-central.com/mooc/3751/edx-philosophy-and-critical-thinking,classCentral,edX,Philosophy & Ethics,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,1.0,15.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-646,https://www.class-central.com/mooc/5926/edx-human-spaceflight-an-introduction,classCentral,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-647,https://www.class-central.com/mooc/5313/edx-the-conscious-mind-a-philosophical-road-trip,classCentral,edX,Philosophy & Ethics,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,12.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,6.83E-18
classCentral-648,https://www.class-central.com/mooc/4993/edx-understanding-venture-capitalists-how-to-get-money-for-your-start-up,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-649,https://www.class-central.com/mooc/4364/edx-introduction-to-psychology-,classCentral,edX,Philosophy & Ethics,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-650,https://www.class-central.com/mooc/1651/edx-object-oriented-programming,classCentral,edX,Computer Science,Computer Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,8.0,NA,NA,NA,1455.814507,NA,NA,NA,3.35E-06,NA,NA,NA,0.001025178
classCentral-651,https://www.class-central.com/mooc/2022/edx-english-grammar-and-style,classCentral,edX,Humanities,Language Learning,FALSE,TRUE,TRUE,TRUE,0.0,10.0,70.999999995,27.0,NA,0,4015.676852,6736.857613,NA,8.33E-06,5.74E-06,3.35E-06,NA,0,3.19E-09,1.99E-06
classCentral-652,https://www.class-central.com/mooc/6501/edx-the-science-and-politics-of-the-gmo,classCentral,edX,Science,Physical Science and Engineering,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,3.33E-06,NA,NA,NA,4.10E-18
classCentral-653,https://www.class-central.com/mooc/3641/edx-operations-management,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,8.0,0.0,NA,NA,658.18125,NA,NA,NA,5.72E-06,NA,NA,NA,0,NA
classCentral-654,https://www.class-central.com/mooc/3029/edx-proteins-biology-s-workforce,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-655,https://www.class-central.com/mooc/6861/edx-accounting-essentials-for-mba-success,classCentral,edX,Business & Management,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-656,https://www.class-central.com/mooc/5683/edx-introduction-to-python-for-data-science,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,56.0,NA,NA,NA,12631.38196,NA,NA,NA,3.36E-06,NA,NA,NA,0.036198164
classCentral-657,https://www.class-central.com/mooc/4480/edx-analyzing-and-visualizing-data-with-excel,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,TRUE,TRUE,TRUE,0.0,0.0,4.0,40.0,NA,NA,0,0,NA,NA,5.73E-06,3.35E-06,NA,NA,4.98E-05,4.10E-18
classCentral-658,https://www.class-central.com/mooc/5205/edx-culture-of-services-new-perspective-on-customer-relations,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-659,https://www.class-central.com/mooc/3836/edx-introduction-to-project-management,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,12.0,NA,NA,NA,189.5735446,NA,NA,NA,3.35E-06,NA,NA,NA,4.10E-18
classCentral-660,https://www.class-central.com/mooc/6649/edx-bioethics-the-law-medicine-and-ethics-of-reproductive-technologies-and-genetics,classCentral,edX,Law,Social Sciences,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-661,https://www.class-central.com/mooc/8260/edx-fake-news-facts-and-alternative-facts,classCentral,edX,Communication,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-662,https://www.class-central.com/mooc/1983/edx-introduction-to-java-programming-part-1,classCentral,edX,Computer Science,Computer Science,TRUE,TRUE,TRUE,TRUE,0.0,0.0,12.0,0.0,NA,NA,0,NA,NA,NA,5.73E-06,NA,NA,NA,1.28E-05,NA
classCentral-663,https://www.class-central.com/mooc/3758/edx-introduction-to-mobile-application-development-using-android,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,8.0,0.0,NA,NA,0,NA,NA,NA,5.71E-06,NA,NA,NA,0,NA
classCentral-664,https://www.class-central.com/mooc/3241/edx-cours-preparatoire-fonctions-trigonometriques-logarithmiques-et-exponentielles,classCentral,edX,Math,Math and Logic,FALSE,TRUE,TRUE,TRUE,0.0,0.0,0.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-665,https://www.class-central.com/mooc/2520/edx-introduction-to-psychology,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,22.000000002,9.0,NA,NA,609.5428547,833.8879247,NA,NA,5.72E-06,3.35E-06,NA,NA,0,1.67E-06
classCentral-666,https://www.class-central.com/mooc/3398/edx-introduction-to-steel,classCentral,edX,Engineering,Physical Science and Engineering,FALSE,TRUE,TRUE,FALSE,0.0,0.0,19.0,0.0,NA,NA,2,NA,NA,NA,5.70E-06,NA,NA,NA,0,NA
classCentral-667,https://www.class-central.com/mooc/3189/edx-world-of-wine-from-grape-to-glass,classCentral,edX,Chemistry,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,16.0,3.0,NA,NA,NA,1263.723164,NA,NA,NA,3.35E-06,NA,NA,NA,0.001026002
classCentral-668,https://www.class-central.com/mooc/4758/edx-introduction-to-c,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,4.0,15.0,NA,NA,NA,752.9272474,NA,NA,NA,3.35E-06,NA,NA,NA,3.10E-05
classCentral-669,https://www.class-central.com/mooc/1833/edx-the-art-of-poetry,classCentral,edX,Literature,Arts and Humanities,FALSE,TRUE,TRUE,FALSE,0.0,9.999999999,0.0,5.0,NA,0,NA,NA,NA,8.33E-06,NA,NA,NA,0,NA,NA
classCentral-670,https://www.class-central.com/mooc/2513/edx-the-road-to-selective-college-admissions,classCentral,edX,Education & Teacher Training,Social Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,4.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-671,https://www.class-central.com/mooc/2365/edx-saving-schools-mini-course-1-history-and-politics-of-u-s-education,classCentral,edX,Social Sciences,Social Sciences,FALSE,TRUE,TRUE,FALSE,0.0,2.0,5.0,4.0,NA,0,0,NA,NA,2.52E-05,5.71E-06,NA,NA,0,1.53E-06,NA
classCentral-672,https://www.class-central.com/mooc/2949/edx-high-dimensional-data-analysis,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,4.0,7.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,6.37E-05
classCentral-673,https://www.class-central.com/mooc/3437/edx-language-revival-securing-the-future-of-endangered-languages,classCentral,edX,Communication,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,8.0,3.0,NA,NA,859.1102467,0,NA,NA,5.74E-06,3.34E-06,NA,NA,0.002763015,1.60E-09
classCentral-674,https://www.class-central.com/mooc/2655/edx-spirituality-and-sensuality-sacred-objects-in-religious-life,classCentral,edX,Humanities,Language Learning,FALSE,TRUE,FALSE,FALSE,0.0,0.0,7.0,0.0,NA,NA,0,NA,NA,NA,5.71E-06,NA,NA,NA,0,NA
classCentral-675,https://www.class-central.com/mooc/3996/edx-developing-international-software-part-1,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,FALSE,0.0,0.0,0.0,7.0,NA,NA,NA,267.9634464,NA,NA,NA,3.34E-06,NA,NA,NA,2.91E-05
classCentral-676,https://www.class-central.com/mooc/1565/edx-networks-crowds-and-markets,classCentral,edX,Computer Science,Computer Science,TRUE,TRUE,TRUE,FALSE,0.0,0.0,2.0,5.0,NA,NA,0,1709.645363,NA,NA,5.68E-06,3.35E-06,NA,NA,0,0.001913109
classCentral-677,https://www.class-central.com/mooc/2070/edx-future-cities,classCentral,edX,Architecture,Physical Science and Engineering,FALSE,TRUE,TRUE,FALSE,0.0,4.0,0.0,3.0,NA,0,NA,0,NA,2.52E-05,NA,3.33E-06,NA,0,NA,4.10E-18
classCentral-678,https://www.class-central.com/mooc/4804/edx-foundations-of-data-analysis-part-2-inferential-statistics,classCentral,edX,Math,Math and Logic,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,7.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,0.001913532
classCentral-679,https://www.class-central.com/mooc/3642/edx-knowledge-management-and-big-data-in-business,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,7.0,0.0,NA,NA,0,NA,NA,NA,9.58E-07,NA,NA,NA,0,NA
classCentral-680,https://www.class-central.com/mooc/4417/edx-the-extremes-of-life-microbes-and-their-diversity,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,7.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-681,https://www.class-central.com/mooc/1492/edx-wiretaps-to-big-data-privacy-and-surveillance-in-the-age-of-interconnection,classCentral,edX,Social Sciences,Social Sciences,TRUE,TRUE,TRUE,FALSE,0.0,0.0,3.0,0.0,NA,NA,0,NA,NA,NA,5.73E-06,NA,NA,NA,0.00042828,NA
classCentral-682,https://www.class-central.com/mooc/1231/edx-central-challenges-of-american-national-security-strategy-and-the-press,classCentral,edX,Ethics,Arts and Humanities,TRUE,TRUE,FALSE,FALSE,0.0,0.0,3.0,0.0,NA,NA,577,NA,NA,NA,5.70E-06,NA,NA,NA,0,NA
classCentral-683,https://www.class-central.com/mooc/3207/edx-western-and-chinese-art-masters-and-classics,classCentral,edX,Art & Culture,Arts and Humanities,FALSE,TRUE,TRUE,FALSE,0.0,0.0,3.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-684,https://www.class-central.com/mooc/2472/edx-urban-water-innovations-for-environmental-sustainability,classCentral,edX,Environmental Studies,Physical Science and Engineering,FALSE,TRUE,FALSE,FALSE,0.0,0.0,0.0,3.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-685,https://www.class-central.com/mooc/2957/edx-mycs-computer-science-for-beginners,classCentral,edX,Computer Science,Computer Science,FALSE,TRUE,FALSE,FALSE,0.0,0.0,3.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-686,https://www.class-central.com/mooc/2516/edx-preparing-for-the-ap-computer-science-a-exam-part-1,classCentral,edX,Computer Science,Computer Science,FALSE,TRUE,TRUE,FALSE,0.0,0.0,3.0,0.0,NA,NA,0,NA,NA,NA,5.71E-06,NA,NA,NA,0,NA
classCentral-687,https://www.class-central.com/mooc/2504/edx-ap-biology-part-1-the-cell,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,FALSE,0.0,3.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-688,https://www.class-central.com/mooc/2807/edx-ap-environmental-science-part-2-populations,classCentral,edX,Environmental Studies,Physical Science and Engineering,FALSE,TRUE,TRUE,FALSE,0.0,0.0,3.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-689,https://www.class-central.com/mooc/2800/edx-ap-biology-part-3-evolution-and-diversity,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,3.0,0.0,NA,NA,575,NA,NA,NA,5.67E-06,NA,NA,NA,0,NA
classCentral-690,https://www.class-central.com/mooc/2802/edx-ap-biology-part-4-ecology,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,3.0,0.0,NA,NA,1149,NA,NA,NA,5.70E-06,NA,NA,NA,0,NA
classCentral-691,https://www.class-central.com/mooc/2976/edx-case-studies-in-functional-genomics,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,0.0,3.0,NA,NA,NA,26.97237501,NA,NA,NA,3.34E-06,NA,NA,NA,2.91E-05
classCentral-692,https://www.class-central.com/mooc/5879/edx-ethics-in-life-sciences-and-healthcare-exploring-bioethics-through-manga,classCentral,edX,Philosophy & Ethics,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-693,https://www.class-central.com/mooc/6359/edx-introduction-to-engineering-mathematics-with-applications,classCentral,edX,Math,Math and Logic,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-694,https://www.class-central.com/mooc/2811/edx-reclaiming-broken-places-introduction-to-civic-ecology,classCentral,edX,Biology & Life Sciences,Life Sciences,FALSE,TRUE,FALSE,TRUE,0.0,0.0,3.0,0.0,NA,NA,47.54285473,NA,NA,NA,5.70E-06,NA,NA,NA,0,NA
classCentral-695,https://www.class-central.com/mooc/4950/edx-self-assessment-developing-your-strengths,classCentral,edX,Business & Management,Business,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-696,https://www.class-central.com/mooc/3786/edx-information-systems-and-computer-applications-part-2-hardware,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,4.10E-18
classCentral-697,https://www.class-central.com/mooc/5641/edx-unlocking-your-employability,classCentral,edX,Social Sciences,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-698,https://www.class-central.com/mooc/5388/edx-data-analysis-visualization-and-dashboard-design,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,0,NA,NA,NA,3.34E-06,NA,NA,NA,5.47E-18
classCentral-699,https://www.class-central.com/mooc/6259/edx-corporate-financial-policy,classCentral,edX,Economics & Finance,Business,FALSE,FALSE,FALSE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-700,https://www.class-central.com/mooc/6335/edx-deciphering-secrets-unlocking-the-manuscripts-of-medieval-burgos-spain,classCentral,edX,History,Arts and Humanities,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,1106,NA,NA,NA,3.34E-06,NA,NA,NA,1.37E-18
classCentral-701,https://www.class-central.com/mooc/5998/edx-introduction-to-data-storage-and-management-technologies,classCentral,edX,Computer Science,Computer Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,31.24028291,NA,NA,NA,3.33E-06,NA,NA,NA,1.65E-06
classCentral-702,https://www.class-central.com/mooc/4991/edx-solving-public-policy-problems-uc-berkeley-s-eightfold-path,classCentral,edX,Social Sciences,Social Sciences,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,0,NA,NA,NA,8.29E-07,NA,NA,NA,4.10E-18
classCentral-703,https://www.class-central.com/mooc/5799/edx-innovation-and-competition-succeeding-through-global-standards,classCentral,edX,Engineering,Physical Science and Engineering,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,3.0,NA,NA,NA,790.2768365,NA,NA,NA,3.34E-06,NA,NA,NA,2.92E-05
classCentral-704,https://www.class-central.com/mooc/1334/edx-relativity-and-astrophysics,classCentral,edX,Math,Math and Logic,TRUE,FALSE,FALSE,FALSE,0.0,8.000000001,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
classCentral-705,https://www.class-central.com/mooc/3242/edx-cyberwar-surveillance-and-security,classCentral,edX,Law,Social Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,4.0,14.0,NA,NA,0,4783.583333,NA,NA,9.58E-07,3.35E-06,NA,NA,0,5.64E-08
classCentral-706,https://www.class-central.com/mooc/3465/edx-how-to-code-systematic-program-design-part-1,classCentral,edX,Design and Product,Computer Science,FALSE,TRUE,TRUE,FALSE,0.0,0.0,13.0,10.0,NA,NA,2372.876599,0,NA,NA,5.73E-06,3.35E-06,NA,NA,0,4.10E-18
classCentral-707,https://www.class-central.com/mooc/1648/edx-introduction-to-biomedical-imaging,classCentral,edX,Biology & Life Sciences,Life Sciences,TRUE,TRUE,TRUE,TRUE,0.0,8.0,5.0,1.0,NA,0,0,0,NA,8.33E-06,9.60E-07,3.33E-06,NA,0,0,4.10E-18
classCentral-708,https://www.class-central.com/mooc/1836/edx-explore-statistics-with-r,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,TRUE,TRUE,FALSE,0.0,5.0,30.0,13.0,NA,NA,1642.07315,6211.309096,NA,NA,5.75E-06,3.35E-06,NA,NA,0.00080204,0.00102797
classCentral-709,https://www.class-central.com/mooc/3746/edx-will-china-rise-as-a-disruptive-force-the-insiders-perspective,classCentral,edX,Economics & Finance,Business,FALSE,TRUE,TRUE,TRUE,0.0,0.0,7.0,3.0,NA,NA,153.8800594,4,NA,NA,5.71E-06,3.32E-06,NA,NA,0,5.47E-18
classCentral-710,https://www.class-central.com/mooc/3604/edx-understanding-the-federal-reserve,classCentral,edX,Governance and Society,Social Sciences,FALSE,TRUE,TRUE,FALSE,0.0,0.0,5.0,5.0,NA,NA,52.5,0,NA,NA,5.70E-06,8.29E-07,NA,NA,0,4.10E-18
classCentral-711,https://www.class-central.com/mooc/1564/edx-autonomous-mobile-robots,classCentral,edX,Computer Science,Computer Science,TRUE,TRUE,TRUE,TRUE,0.0,5.0,5.0,0.0,NA,NA,0,NA,NA,NA,9.58E-07,NA,NA,NA,0,NA
classCentral-712,https://www.class-central.com/mooc/6544/edx-introduction-to-data-analysis-using-excel,classCentral,edX,Data Analysis & Statistics,Data Science,FALSE,FALSE,TRUE,TRUE,0.0,0.0,0.0,15.0,NA,NA,NA,0,NA,NA,NA,3.35E-06,NA,NA,NA,1.49E-05
classCentral-713,https://www.class-central.com/mooc/2679/edx-signals-and-systems-part-1,classCentral,edX,Engineering,Physical Science and Engineering,FALSE,TRUE,TRUE,TRUE,0.0,0.0,9.999999999,0.0,NA,NA,0,NA,NA,NA,5.71E-06,NA,NA,NA,0,NA
classCentral-714,https://www.class-central.com/mooc/2150/edx-documental-nuevas-tendencias-nuevos-formatos-documentary-new-trends-new-formats,classCentral,edX,Communication,Business,FALSE,TRUE,TRUE,FALSE,0.0,0.0,6.0,0.0,NA,NA,2699.694608,NA,NA,NA,5.71E-06,NA,NA,NA,1.42E-08,NA
classCentral-715,https://www.class-central.com/mooc/3336/edx-introduction-to-urology,classCentral,edX,Health & Safety,Life Sciences,FALSE,FALSE,TRUE,FALSE,0.0,0.0,1.0,5.0,NA,NA,NA,0,NA,NA,NA,3.34E-06,NA,NA,NA,4.10E-18
classCentral-716,https://www.class-central.com/mooc/3838/edx-the-book-the-medieval-book-of-hours-art-and-devotion-in-the-later-middle-ages,classCentral,edX,Literature,Arts and Humanities,FALSE,FALSE,TRUE,FALSE,0.0,0.0,1.0,5.0,NA,NA,0,3,NA,NA,5.75E-06,3.31E-06,NA,NA,0,2.73E-18
classCentral-717,https://www.class-central.com/mooc/3959/edx-introduction-to-the-quran-the-scripture-of-islam,classCentral,edX,Humanities,Language Learning,FALSE,FALSE,TRUE,FALSE,0.0,0.0,6.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
