url,index,course_id,review_platform,title,provider,subject,area,school,published_time,effort_hours (per_week),level,price,enrollment_type,course_length
https://www.class-central.com/mooc/7118/coursera-academic-literacy,5513,classCentral-2182,classCentral,Academic Literacy,Coursera,Learning English,Language Learning,Moscow Institute of Physics and Technology,4,3,Intermediate,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7120/coursera-creating-a-team-culture-of-continuous-learning,5514,classCentral-2183,classCentral,Creating a Team Culture of Continuous Learning,Coursera,Leadership and Management,Business,University of Pennsylvania,4,3,NA,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7125/coursera-sales-strategies-mastering-the-selling-process,5515,classCentral-2184,classCentral,Sales Strategies: Mastering the Selling Process,Coursera,Entrepreneurship,Business,The University of Chicago,4,NA,Introductory,95,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/7283/coursera-verb-tenses-and-passives,5516,classCentral-2185,classCentral,Verb Tenses and Passives,Coursera,Learning English,Language Learning,"University of California, Irvine",4,4.5,Intermediate,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7137/coursera-chinese-for-hsk-3-part-i,5517,classCentral-2186,classCentral,Chinese for HSK 3 PART I,Coursera,Other Languages,Language Learning,Peking University,4,NA,Intermediate,49,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/7505/coursera-intellectual-humility-theory,5518,classCentral-2187,classCentral,Intellectual Humility: Theory,Coursera,Philosophy,Arts and Humanities,University of Edinburgh,4,NA,Introductory,49,FREE audit/Pay for certificate,3
https://www.class-central.com/mooc/7365/coursera-strategies-for-teaching-perfect-tenses-and-modals,5519,classCentral-2188,classCentral,Strategies for Teaching Perfect Tenses and Modals,Coursera,Learning English,Language Learning,"University of California, Irvine",4,3.5,Intermediate,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/7769/coursera-introduction-to-formal-concept-analysis,5520,classCentral-2189,classCentral,Introduction to Formal Concept Analysis,Coursera,Data Analysis,Data Science,Higher School of Economics,4,NA,Intermediate,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7783/coursera-computing-storage-and-security-with-google-cloud-platform,5521,classCentral-2190,classCentral,"Computing, Storage and Security with Google Cloud Platform",Coursera,Software Development,Computer Science,Google,4,NA,Intermediate,99,FREE audit/Pay for certificate,1
https://www.class-central.com/mooc/7795/coursera-innovation-entrepreneurship-from-basics-to-open-innovation,5522,classCentral-2191,classCentral,Innovation & Entrepreneurship - From Basics to Open Innovation,Coursera,Entrepreneurship,Business,EIT Digital,4,NA,Intermediate,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/7808/coursera-system-validation-3-requirements-by-modal-formulas,5523,classCentral-2192,classCentral,System Validation (3): Requirements by modal formulas,Coursera,Software Development,Computer Science,EIT Digital,4,NA,Advanced,49,FREE audit/Pay for certificate,2
https://www.class-central.com/mooc/8027/coursera-economics-from-a-pluralist-perspective,5524,classCentral-2193,classCentral,Economics from a pluralist perspective,Coursera,Business Strategy,Business,Erasmus University Rotterdam,4,NA,Introductory,49,FREE audit/Pay for certificate,8
https://www.class-central.com/mooc/8041/coursera-statistics-for-international-business,5525,classCentral-2194,classCentral,Statistics for International Business,Coursera,Finance,Business,University of London International Programmes,4,5,NA,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/8053/coursera-management-skills-for-international-business,5526,classCentral-2195,classCentral,Management Skills for International Business,Coursera,Leadership and Management,Business,University of London International Programmes,4,5,NA,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/8135/coursera-innovation-entrepreneurship-from-design-thinking-to-funding,5527,classCentral-2196,classCentral,Innovation & Entrepreneurship - From Design Thinking to Funding,Coursera,Entrepreneurship,Business,EIT Digital,4,NA,Intermediate,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/8457/coursera-conflict-transformation,5528,classCentral-2197,classCentral,Conflict Transformation,Coursera,Philosophy,Arts and Humanities,Emory University,4,2,Introductory,NA,NA,5
https://www.class-central.com/mooc/8301/coursera-materials-in-oral-health,5529,classCentral-2198,classCentral,Materials in Oral Health,Coursera,Medicine & Healthcare,Life Sciences,The University of Hong Kong,4,NA,NA,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/8363/coursera-cost-and-economics-in-pricing-strategy,5530,classCentral-2199,classCentral,Cost and Economics in Pricing Strategy,Coursera,Marketing,Business,University of Virginia,4,3.5,Introductory,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/605/coursera-survey-of-music-technology,5531,classCentral-2200,classCentral,Survey of Music Technology,Coursera,Music and Art,Arts and Humanities,Georgia Institute of Technology,1,6,NA,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/3509/coursera-humanitarian-communication-addressing-key-challenges,5532,classCentral-2201,classCentral,Humanitarian communication : Addressing key challenges,Coursera,Governance and Society,Social Sciences,University of Geneva,2,4,Intermediate,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/5877/coursera-keeping-up-with-change-issues-for-the-finance-professional,5533,classCentral-2202,classCentral,Keeping up with Change: Issues for the Finance Professional,Coursera,Finance,Business,University of London International Programmes,3,NA,NA,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/2742/coursera-corporate-finance-i-measuring-and-promoting-value-creation,5534,classCentral-2203,classCentral,Corporate Finance I: Measuring and Promoting Value Creation,Coursera,Finance,Business,University of Illinois at Urbana-Champaign,3,5,NA,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5831/coursera-how-to-finance-and-grow-your-startup-without-vc,5535,classCentral-2204,classCentral,How to Finance and Grow Your Startup ? Without VC,Coursera,Entrepreneurship,Business,University of London International Programmes,3,NA,Introductory,49,FREE audit/Pay for certificate,7
https://www.class-central.com/mooc/519/coursera-the-science-of-gastronomy,5536,classCentral-2205,classCentral,The Science of Gastronomy,Coursera,Biology,Life Sciences,The Hong Kong University of Science and Technology,1,3.5,NA,49,FREE audit/Pay for certificate,6
https://www.class-central.com/mooc/5404/coursera-country-level-economics-policies-institutions-and-macroeconomic-performance,5537,classCentral-2206,classCentral,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance",Coursera,Finance,Business,University of Illinois at Urbana-Champaign,3,NA,Introductory,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5253/coursera-managing-the-organization-from-organizational-design-to-execution,5538,classCentral-2207,classCentral,Managing the Organization: From Organizational Design to Execution,Coursera,Leadership and Management,Business,University of Illinois at Urbana-Champaign,3,NA,NA,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5417/coursera-paleontology-early-vertebrate-evolution,5539,classCentral-2208,classCentral,Paleontology: Early Vertebrate Evolution,Coursera,Biology,Life Sciences,University of Alberta,4,NA,NA,65,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5235/coursera-paleontology-ancient-marine-reptiles,5540,classCentral-2209,classCentral,Paleontology: Ancient Marine Reptiles,Coursera,Biology,Life Sciences,University of Alberta,4,NA,NA,65,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5236/coursera-paleontology-theropod-dinosaurs-and-the-origin-of-birds,5541,classCentral-2210,classCentral,Paleontology: Theropod Dinosaurs and the Origin of Birds,Coursera,Biology,Life Sciences,University of Alberta,4,NA,NA,65,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/5356/coursera-oil-gas-industry-operations-and-markets,5542,classCentral-2211,classCentral,Oil & Gas Industry Operations and Markets,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,Duke University,3,NA,NA,49,FREE audit/Pay for certificate,2
https://www.class-central.com/mooc/5243/coursera-inferential-and-predictive-statistics-for-business,5543,classCentral-2212,classCentral,Inferential and Predictive Statistics for Business,Coursera,Business Essentials,Business,University of Illinois at Urbana-Champaign,3,NA,NA,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/5244/coursera-country-level-economics-macroeconomic-variables-and-markets,5544,classCentral-2213,classCentral,Country Level Economics: Macroeconomic Variables and Markets,Coursera,Finance,Business,University of Illinois at Urbana-Champaign,3,NA,NA,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/8464/coursera-sustainable-business-enterprises,5545,classCentral-2214,classCentral,Sustainable Business Enterprises,Coursera,Business Strategy,Business,University of Illinois at Urbana-Champaign,4,NA,NA,79,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/6894/coursera-osteoarchaeology-the-truth-in-our-bones,5546,classCentral-2215,classCentral,Osteoarchaeology: The Truth in Our Bones,Coursera,Biology,Life Sciences,Leiden University,4,NA,Introductory,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/6479/coursera-smart-cities-management-of-smart-urban-infrastructures,5547,classCentral-2216,classCentral,Smart Cities ? Management of Smart Urban Infrastructures,Coursera,Governance and Society,Social Sciences,?cole Polytechnique F?d?rale de Lausanne,4,NA,Introductory,49,FREE audit/Pay for certificate,5
https://www.class-central.com/mooc/8431/coursera-wind-resources-for-renewable-energies,5548,classCentral-2217,classCentral,Wind resources for renewable energies,Coursera,Environmental Science and Sustainability,Physical Science and Engineering,?cole Polytechnique,4,NA,Intermediate,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/2787/coursera-information-design,5549,classCentral-2218,classCentral,Information Design,Coursera,Design and Product,Computer Science,"University of California, San Diego",3,2.5,NA,39,FREE audit/Pay for certificate,3
https://www.class-central.com/mooc/4769/coursera-leadership-through-marketing,5550,classCentral-2219,classCentral,Leadership Through Marketing,Coursera,Leadership and Management,Business,Northwestern University,3,1.5,NA,49,FREE audit/Pay for certificate,3
https://www.class-central.com/mooc/3589/coursera-exploring-light-hands-on-activities-and-strategies-for-teachers,5551,classCentral-2220,classCentral,Exploring Light: Hands-on Activities and Strategies for Teachers,Coursera,Physics and Astronomy,Physical Science and Engineering,Exploratorium,3,3,Intermediate,49,FREE audit/Pay for certificate,4
https://www.class-central.com/mooc/390/coursera-learn-to-program-crafting-quality-code,5552,classCentral-2221,classCentral,Learn to Program: Crafting Quality Code,Coursera,Software Development,Computer Science,University of Toronto,NA,7,NA,49,FREE audit/Pay for certificate,5
