url,subject,area
https://www.class-central.com/mooc/502/coursera-the-ancient-greeks,History,Arts and Humanities
https://www.class-central.com/mooc/505/coursera-coding-the-matrix-linear-algebra-through-computer-science-applications,Computer Science,Computer Science
https://www.class-central.com/mooc/506/coursera-introduction-to-digital-sound-design,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/508/coursera-aids,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/513/coursera-archaeology-s-dirty-little-secrets,History,Arts and Humanities
https://www.class-central.com/mooc/522/coursera-introduction-to-guitar,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/523/coursera-songwriting-writing-the-lyrics,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/525/coursera-introduction-to-music-production,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/531/coursera-malicious-software-and-its-underground-economy-two-sides-to-every-story,Software Development,Computer Science
https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles,Law,Social Sciences
https://www.class-central.com/mooc/544/coursera-online-games-literature-new-media-and-narrative,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/555/coursera-social-psychology,Psychology,Social Sciences
https://www.class-central.com/mooc/556/coursera-surviving-disruptive-technologies-on-demand,Leadership and Management,Business
https://www.class-central.com/mooc/563/coursera-calculus-one,Math and Logic,Math and Logic
https://www.class-central.com/mooc/564/coursera-introduction-to-engineering-mechanics,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/566/coursera-a-brief-history-of-humankind,History,Arts and Humanities
https://www.class-central.com/mooc/591/coursera-technicity,Governance and Society,Social Sciences
https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1,Math and Logic,Math and Logic
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,Biology,Life Sciences
https://www.class-central.com/mooc/610/edx-justice,Philosophy & Ethics,Arts and Humanities
https://www.class-central.com/mooc/616/coursera-cryptography-i,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/617/coursera-english-composition-i,History,Arts and Humanities
https://www.class-central.com/mooc/625/coursera-introduction-to-corporate-finance,Finance,Business
https://www.class-central.com/mooc/636/coursera-games-without-chance-combinatorial-game-theory,Math and Logic,Math and Logic
https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/648/coursera-new-models-of-business-in-society,Leadership and Management,Business
https://www.class-central.com/mooc/655/coursera-social-epidemiology,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/663/coursera-constitutional-struggles-in-the-muslim-world,Law,Social Sciences
https://www.class-central.com/mooc/664/coursera-diabetes-a-global-challenge,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/674/coursera-international-organizations-management,Leadership and Management,Business
https://www.class-central.com/mooc/678/coursera-epidemics-the-dynamics-of-infectious-diseases,Clinical Science,Life Sciences
https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/699/coursera-law-and-the-entrepreneur,Law,Business
https://www.class-central.com/mooc/703/coursera-soul-beliefs-causes-and-consequences-unit-1-historical-foundations,Governance and Society,Social Sciences
https://www.class-central.com/mooc/706/coursera-competitive-strategy,Business Strategy,Business
https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence,Leadership and Management,Business
https://www.class-central.com/mooc/713/coursera-early-renaissance-architecture-in-italy-from-alberti-to-bramante,History,Arts and Humanities
https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management,Leadership and Management,Business
https://www.class-central.com/mooc/715/coursera-understanding-media-by-understanding-google,Business Strategy,Business
https://www.class-central.com/mooc/720/coursera-linear-and-integer-programming,Computer Science,Computer Science
https://www.class-central.com/mooc/722/coursera-from-the-big-bang-to-dark-energy,Physics and Astronomy,Physical Science and Engineering
https://www.class-central.com/mooc/723/coursera-the-diversity-of-exoplanets,Physics and Astronomy,Physical Science and Engineering
https://www.class-central.com/mooc/724/coursera-fundamentals-of-digital-image-and-video-processing,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/727/coursera-content-strategy-for-professionals-engaging-audiences,Marketing,Business
https://www.class-central.com/mooc/730/coursera-exploring-beethoven-s-piano-sonatas,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/744/coursera-social-and-economic-networks-models-and-analysis,Economics,Social Sciences
https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/766/coursera-crafting-an-effective-writer-tools-of-the-trade-fundamental-english-writing,Learning English,Language Learning
https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting,Business Essentials,Business
https://www.class-central.com/mooc/810/edx-ideas-of-the-twentieth-century,Art & Culture,Arts and Humanities
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,Nutrition,Life Sciences
https://www.class-central.com/mooc/824/coursera-computer-networks,Computer Security and Networks,Computer Science
https://www.class-central.com/mooc/835/coursera-machine-learning,Machine Learning,Data Science
https://www.class-central.com/mooc/837/coursera-health-for-all-through-primary-health-care,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/840/coursera-developing-innovative-ideas-for-new-companies-the-first-step-in-entrepreneurship,Entrepreneurship,Business
https://www.class-central.com/mooc/843/coursera-pre-calculus-trigonometry,Math and Logic,Math and Logic
https://www.class-central.com/mooc/845/coursera-introduction-to-systematic-program-design-part-1,Software Development,Computer Science
https://www.class-central.com/mooc/853/coursera-el-abc-del-emprendimiento-esbelto,Entrepreneurship,Business
https://www.class-central.com/mooc/866/coursera-teaching-character-and-creating-positive-classrooms,Education,Social Sciences
https://www.class-central.com/mooc/883/coursera-foundations-of-teaching-for-learning-6-introduction-to-student-assessment,Education,Social Sciences
https://www.class-central.com/mooc/888/coursera-case-based-introduction-to-biostatistics,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/889/coursera-introduction-to-public-speaking,Personal Development,Personal Development
https://www.class-central.com/mooc/907/edx-solar-energy,Electronics,Physical Science and Engineering
https://www.class-central.com/mooc/911/coursera-moralities-of-everyday-life,Psychology,Social Sciences
https://www.class-central.com/mooc/912/coursera-financial-markets,Finance,Business
https://www.class-central.com/mooc/913/coursera-constitutional-law,Law,Social Sciences
https://www.class-central.com/mooc/920/coursera-globalization-and-you,Economics,Social Sciences
https://www.class-central.com/mooc/922/coursera-analytic-combinatorics,Math and Logic,Math and Logic
https://www.class-central.com/mooc/943/edx-hds1544-1x-early-christianity-the-letters-of-paul,History,Arts and Humanities
https://www.class-central.com/mooc/945/edx-genomic-medicine-gets-personal,Biology & Life Sciences,Life Sciences
https://www.class-central.com/mooc/1009/edx-behavioral-economics-in-action,Economics,Social Sciences
https://www.class-central.com/mooc/1032/coursera-21st-century-american-foreign-policy,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1033/coursera-mathematical-biostatistics-boot-camp-2,Bioinformatics,Life Sciences
https://www.class-central.com/mooc/1034/coursera-major-depression-in-the-population-a-public-health-approach,Medicine & Healthcare,Life Sciences
https://www.class-central.com/mooc/1036/coursera-statistical-reasoning-for-public-health-1-estimation-inference-interpretation,Probability and Statistics,Data Science
https://www.class-central.com/mooc/1037/coursera-design-and-interpretation-of-clinical-trials,Clinical Science,Life Sciences
https://www.class-central.com/mooc/1047/coursera-designing-cities,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/1135/coursera-the-music-of-the-beatles,Music and Art,Arts and Humanities
https://www.class-central.com/mooc/1148/coursera-applications-in-engineering-mechanics,Mechanical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1149/coursera-useful-genetics-part-2,Biology,Life Sciences
https://www.class-central.com/mooc/1151/coursera-global-warming-i-the-science-and-modeling-of-climate-change,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1173/coursera-plagues-witches-and-war-the-worlds-of-historical-fiction,History,Arts and Humanities
https://www.class-central.com/mooc/1179/coursera-informatik-fur-okonomen,Computer Science,Computer Science
https://www.class-central.com/mooc/1189/coursera-fundamentals-of-electrical-engineering-laboratory,Electrical Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1198/coursera-introduction-to-communication-science,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1231/edx-central-challenges-of-american-national-security-strategy-and-the-press,Ethics,Arts and Humanities
https://www.class-central.com/mooc/1233/edx-80000901_1x-history-of-chinese-architecture-part-1,History,Arts and Humanities
https://www.class-central.com/mooc/1235/edx-our-energetic-earth,Environmental Science and Sustainability,Physical Science and Engineering
https://www.class-central.com/mooc/1236/edx-discrete-time-signals-and-systems-part-1-time-domain,Engineering,Physical Science and Engineering
https://www.class-central.com/mooc/1271/coursera-imagining-other-earths,Physics and Astronomy,Physical Science and Engineering
https://www.class-central.com/mooc/1278/coursera-understanding-terrorism-and-the-terrorist-threat,Governance and Society,Social Sciences
https://www.class-central.com/mooc/1299/coursera-statistical-mechanics-algorithms-and-computations,Physics and Astronomy,Physical Science and Engineering
