id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
/u/33586,['Computer Science'],,,,,,,,,,,,,,,,,,,
/u/100928,['Clinical Science'],,,,,,,,,,,,,,,,,,,
/u/79053,['Clinical Science'],,,,,,,,,,,,,,,,,,,
/u/113797,['Bioinformatics'],,,,,,,,,,,,,,,,,,,
/u/35462,['Mobile and Web Development'],['Software Development'],,,,,,,,,,,,,,,,,,
/u/27662,['Biology'],,,,,,,,,,,,,,,,,,,
/u/125594,['Environmental Science and Sustainability'],,,,,,,,,,,,,,,,,,,
/u/113392,['Environmental Science and Sustainability'],,,,,,,,,,,,,,,,,,,
/u/115534,['Environmental Science and Sustainability'],,,,,,,,,,,,,,,,,,,
/u/81427,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/106406,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/81936,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/136906,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/88021,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/80351,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/139125,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/135880,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/87549,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/78081,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/81951,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/111840,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/107130,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/78896,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/87788,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/80158,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/147026,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/86333,['Psychology'],['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,
/u/68421,['Personal Development'],['Psychology'],,,,,,,,,,,,,,,,,,
/u/74603,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/67777,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/137388,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/78878,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/102007,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/147117,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/113686,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/81652,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/81200,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/148296,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/97622,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/137584,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/112719,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/110026,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/139334,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/80800,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/165944,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/148051,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/145420,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/122218,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/136582,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/110099,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/99433,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/87874,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/102149,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/97870,"['Psychology', 'Environmental Science and Sustainability', 'Governance and Society', 'History', 'Environmental Science and Sustainability']",,,,,,,,,,,,,,,,,,,
/u/110331,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/107914,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/105047,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/135818,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/108995,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/186205,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/156266,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/101340,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/106525,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/67516,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/125588,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/80605,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/113351,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/107975,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/131227,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/88739,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/121180,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/80856,"['Medicine & Healthcare', 'Biology', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/121189,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/121296,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/101987,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/53474,"['Social Sciences', 'Social Sciences', 'Communication']",['Philosophy'],['Learning English'],['Psychology'],,,,,,,,,,,,,,,,
/u/107896,['Philosophy'],['Psychology'],,,,,,,,,,,,,,,,,,
/u/82468,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/121557,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/127634,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/78565,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/102341,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/121884,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/78865,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/67179,"['Psychology', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/79036,['Humanities'],['Psychology'],,,,,,,,,,,,,,,,,,
/u/115753,"['Psychology', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/90121,"['Social Sciences', 'Biology & Life Sciences']","['Psychology', 'Personal Development']",,,,,,,,,,,,,,,,,,
/u/20751,"['Business & Management', 'Business & Management', 'Business & Management', 'Business & Management']",['Leadership and Management'],,,,,,,,,,,,,,,,,,
/u/166359,"['Psychology', 'Business Strategy', 'Marketing', 'Leadership and Management', 'Mobile and Web Development', 'Psychology', 'Probability and Statistics', 'Data Analysis', 'Mobile and Web Development', 'Design and Product', 'Data Analysis', 'Biology', 'Software Development', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Leadership and Management', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Mobile and Web Development', 'Nutrition', 'Philosophy', 'Data Analysis', 'Software Development', 'Machine Learning']",['Music and Art'],['Finance'],['Personal Development'],,,,,,,,,,,,,,,,
/u/87057,['Personal Development'],['Psychology'],,,,,,,,,,,,,,,,,,
/@becca,['Psychology'],['History'],,,,,,,,,,,,,,,,,,
/u/88177,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/81404,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/98951,['Personal Development'],,,,,,,,,,,,,,,,,,,
/u/80239,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/70841,['Economics'],['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,
/u/117539,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/91179,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/91258,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/101506,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/81003,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/20364,"['Computer Science', 'Computer Science', 'Computer Science', 'Computer Science', 'Computer Science', 'Design and Product', 'Data Analysis & Statistics']",['Data Analysis & Statistics'],"['Data Analysis', 'Data Analysis']",,,,,,,,,,,,,,,,,
/u/120012,"['Psychology', 'Personal Development', 'Learning English', 'Personal Development', 'Economics', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/73798,['Psychology'],,,,,,,,,,,,,,,,,,,
/u/145460,['Personal Development'],['Psychology'],['Psychology'],,,,,,,,,,,,,,,,,
/u/133774,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/79737,"['Computer Science', 'Computer Science']","['Data Analysis', 'Machine Learning', 'Data Analysis & Statistics', 'Algorithms']",['Personal Development'],,,,,,,,,,,,,,,,,
/u/144134,['Philosophy'],,,,,,,,,,,,,,,,,,,
/u/138445,['Philosophy'],,,,,,,,,,,,,,,,,,,
/u/101766,['Computer Science'],,,,,,,,,,,,,,,,,,,
/@matteo,"['Leadership and Management', 'Biology', 'Design and Product', 'Finance', 'Environmental Science and Sustainability', 'Business Strategy', 'Business', 'Mobile and Web Development', 'Medicine & Healthcare', 'Business Intelligence', 'Probability and Statistics']","['Computer Science', 'Economics & Finance', 'Business Strategy', 'Governance and Society', 'Computer Science', 'Data Analysis & Statistics', 'Engineering', 'History', 'Biology & Life Sciences', 'Business & Management', 'Biology & Life Sciences', 'Engineering', 'Ethics', 'Design and Product', 'Economics & Finance', 'Governance and Society', 'Engineering', 'Data Analysis & Statistics', 'Computer Science', 'Engineering', 'Engineering', 'Data Analysis & Statistics']",['Algorithms'],"['Computer Security and Networks', 'Economics']",,,,,,,,,,,,,,,,
/u/90109,"['Computer Science', 'Data Analysis & Statistics', 'Data Analysis & Statistics']","['Entrepreneurship', 'Machine Learning', 'Computer Science', 'Data Analysis & Statistics']",,,,,,,,,,,,,,,,,,
/u/113623,"['Computer Science', 'Computer Science']","['Math and Logic', 'Data Analysis']",,,,,,,,,,,,,,,,,,
/u/103680,['Computer Science'],['Electronics'],,,,,,,,,,,,,,,,,,
/u/122976,['Education'],['Other Languages'],,,,,,,,,,,,,,,,,,
/u/35217,['Machine Learning'],,,,,,,,,,,,,,,,,,,
/u/47583,"['Biology', 'Marketing']",,,,,,,,,,,,,,,,,,,
/u/95216,['Biology & Life Sciences'],"['Biology', 'History', 'History', 'History', 'History', 'History', 'History']",,,,,,,,,,,,,,,,,,
/u/121578,"['Medicine & Healthcare', 'Data Analysis']",,,,,,,,,,,,,,,,,,,
/u/151889,"['Physics and Astronomy', 'Philosophy']",,,,,,,,,,,,,,,,,,,
/u/133844,['Physics and Astronomy'],,,,,,,,,,,,,,,,,,,
/u/119299,['Biology'],,,,,,,,,,,,,,,,,,,
/u/111436,"['Design and Product', 'Mobile and Web Development', 'Business Essentials', 'Data Analysis', 'Leadership and Management', 'Business Strategy', 'Data Analysis', 'Data Analysis', 'Mobile and Web Development', 'Software Development', 'Marketing', 'Data Analysis', 'Machine Learning']",['Data Analysis'],['Mobile and Web Development'],['Finance'],['Software Development'],"['Data Analysis', 'Machine Learning']",['Software Development'],['Software Development'],['Software Development'],"['Probability and Statistics', 'Software Development']",['Finance'],['Mobile and Web Development'],['Probability and Statistics'],['Machine Learning'],['Machine Learning'],['Data Analysis'],['Data Analysis'],['Data Analysis'],['Economics'],['Business Strategy']
/u/99201,['Biology'],"['Computer Security and Networks', 'Business Essentials', 'Leadership and Management', 'Leadership and Management', 'Leadership and Management', 'Business Essentials']",['Mechanical Engineering'],['Business Strategy'],['Software Development'],['Leadership and Management'],['Personal Development'],['Design and Product'],['Software Development'],['Software Development'],['Business Essentials'],['Design and Product'],['Electrical Engineering'],['Design and Product'],['Software Development'],,,,,
/u/78379,"['Business Strategy', 'Business Strategy', 'Leadership and Management', 'Economics', 'Leadership and Management', 'Economics', 'Business Strategy', 'Environmental Science and Sustainability']",,,,,,,,,,,,,,,,,,,
/u/184685,"['Business Strategy', 'Data Analysis']",,,,,,,,,,,,,,,,,,,
/u/80518,['Law'],,,,,,,,,,,,,,,,,,,
/u/39836,['Leadership and Management'],"['Law', 'Environmental Science and Sustainability']",,,,,,,,,,,,,,,,,,
/u/110698,['Law'],,,,,,,,,,,,,,,,,,,
/u/182402,['History'],,,,,,,,,,,,,,,,,,,
/u/123156,['Education'],,,,,,,,,,,,,,,,,,,
/u/116895,['Education'],,,,,,,,,,,,,,,,,,,
/u/41347,"['Finance', 'Finance', 'Algorithms']",['Machine Learning'],,,,,,,,,,,,,,,,,,
/u/45987,"['Math and Logic', 'Social Sciences', 'Music and Art']",['History'],,,,,,,,,,,,,,,,,,
/u/122078,['Personal Development'],['Software Development'],"['Design and Product', 'Machine Learning']","['Economics', 'Business Strategy', 'Design and Product']","['Software Development', 'Software Development', 'Software Development', 'Machine Learning']",['Math and Logic'],['Art & Culture'],['Software Development'],,,,,,,,,,,,
/u/109833,['Economics'],,,,,,,,,,,,,,,,,,,
/u/50391,['Research Methods'],,,,,,,,,,,,,,,,,,,
/u/86360,['Research Methods'],,,,,,,,,,,,,,,,,,,
/u/152735,['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,
/u/99750,"['Medicine & Healthcare', 'Psychology']",,,,,,,,,,,,,,,,,,,
/u/135110,['Leadership and Management'],,,,,,,,,,,,,,,,,,,
/u/112404,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
/u/82901,"['Computer Science', 'Data Analysis & Statistics']",['Personal Development'],['Computer Security and Networks'],['Probability and Statistics'],,,,,,,,,,,,,,,,
/u/47940,['History'],['Computer Security and Networks'],['Machine Learning'],,,,,,,,,,,,,,,,,
/u/184302,"['Computer Security and Networks', 'Data Analysis & Statistics']",,,,,,,,,,,,,,,,,,,
/u/86429,['Electronics'],['Computer Security and Networks'],['Economics'],['Computer Security and Networks'],,,,,,,,,,,,,,,,
/u/160460,['Business Essentials'],,,,,,,,,,,,,,,,,,,
/u/99037,['Engineering'],['Environmental Science and Sustainability'],,,,,,,,,,,,,,,,,,
/u/138048,['Data Analysis & Statistics'],,,,,,,,,,,,,,,,,,,
/u/165727,['Probability and Statistics'],,,,,,,,,,,,,,,,,,,
/u/132649,['Probability and Statistics'],,,,,,,,,,,,,,,,,,,
/u/76390,['Data Analysis & Statistics'],"['Design and Product', 'Leadership and Management', 'Business Strategy', 'Business Strategy', 'Finance', 'Personal Development', 'Data Analysis', 'Data Analysis', 'Music and Art']",,,,,,,,,,,,,,,,,,
/u/129359,"['Design and Product', 'Electrical Engineering', 'Software Development', 'Software Development', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis']","['Software Development', 'Business Strategy']",,,,,,,,,,,,,,,,,,
/u/144357,"['Probability and Statistics', 'Software Development', 'Probability and Statistics', 'Data Analysis', 'Machine Learning', 'Software Development', 'Software Development', 'Data Analysis', 'Data Analysis', 'Software Development', 'Machine Learning', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Data Analysis', 'Software Development']",['Data Analysis'],"['Data Analysis', 'Design and Product']",,,,,,,,,,,,,,,,,
/u/21391,"['Math and Logic', 'Biology & Life Sciences', 'Math']","['Math and Logic', 'Math and Logic', 'Finance', 'Probability and Statistics']",,,,,,,,,,,,,,,,,,
/u/88753,['Algorithms'],,,,,,,,,,,,,,,,,,,
/u/73624,"['Algorithms', 'Chemistry', 'Personal Development', 'Software Development', 'Algorithms']",,,,,,,,,,,,,,,,,,,
/u/81118,['Algorithms'],,,,,,,,,,,,,,,,,,,
/u/71480,['Computer Science'],,,,,,,,,,,,,,,,,,,
/u/91968,['Computer Science'],['Algorithms'],"['Software Development', 'Software Development']",,,,,,,,,,,,,,,,,
/u/105189,['Data Analysis & Statistics'],['Algorithms'],,,,,,,,,,,,,,,,,,
/u/100805,['Algorithms'],,,,,,,,,,,,,,,,,,,
/u/183607,"['Algorithms', 'Algorithms']",['Machine Learning'],,,,,,,,,,,,,,,,,,
/u/44267,['Personal Development'],"['Algorithms', 'Algorithms']",,,,,,,,,,,,,,,,,,
/u/103189,"['Bioinformatics', 'Personal Development', 'Electrical Engineering', 'Software Development', 'Probability and Statistics']",['Design and Product'],,,,,,,,,,,,,,,,,,
/u/182314,['Algorithms'],,,,,,,,,,,,,,,,,,,
/u/63704,"['Machine Learning', 'Computer Science', 'Machine Learning']",,,,,,,,,,,,,,,,,,,
/u/31493,['Philosophy'],,,,,,,,,,,,,,,,,,,
/u/80113,"['Computer Science', 'Communication', 'Humanities', 'Humanities']","['Philosophy', 'History', 'Data Analysis', 'History']",['Data Analysis'],"['Computer Security and Networks', 'Personal Development']",,,,,,,,,,,,,,,,
/u/132935,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/76066,"['Leadership and Management', 'Leadership and Management']",,,,,,,,,,,,,,,,,,,
/u/69719,"['Leadership and Management', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/133867,"['Leadership and Management', 'Physics and Astronomy', 'Leadership and Management', 'Data Analysis', 'Personal Development']",['Software Development'],,,,,,,,,,,,,,,,,,
/u/68489,['Education'],"['Education', 'Business Essentials', 'Leadership and Management', 'Personal Development', 'Psychology']","['Education', 'Education', 'Education']",,,,,,,,,,,,,,,,,
/u/181441,"['Education', 'Education', 'Chemistry', 'Environmental Science and Sustainability']",,,,,,,,,,,,,,,,,,,
/u/77251,['Education'],,,,,,,,,,,,,,,,,,,
/u/80788,['Marketing'],['Business Essentials'],,,,,,,,,,,,,,,,,,
/u/39567,"['Business Strategy', 'Communication', 'Math', 'Food & Nutrition']",['Business Essentials'],,,,,,,,,,,,,,,,,,
/u/111774,['Business Essentials'],,,,,,,,,,,,,,,,,,,
/u/82193,['Business Essentials'],,,,,,,,,,,,,,,,,,,
/u/154523,"['Business Essentials', 'Finance', 'Finance', 'Finance']",['Personal Development'],,,,,,,,,,,,,,,,,,
/u/128518,['Business Essentials'],,,,,,,,,,,,,,,,,,,
/u/95975,['Business Essentials'],,,,,,,,,,,,,,,,,,,
/u/97608,['Education'],,,,,,,,,,,,,,,,,,,
/u/38653,['Communication'],['Computer Security and Networks'],"['Psychology', 'Finance']",['Finance'],['Finance'],['Economics'],,,,,,,,,,,,,,
/u/162098,['Music and Art'],,,,,,,,,,,,,,,,,,,
/u/86965,['Music and Art'],,,,,,,,,,,,,,,,,,,
/u/104424,['History'],"['Music and Art', 'Design and Product', 'Design and Product', 'Software Development', 'Design and Product', 'Music and Art', 'Music and Art', 'Education', 'Music and Art', 'Music and Art']",,,,,,,,,,,,,,,,,,
/u/170370,"['Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Personal Development', 'Leadership and Management', 'Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Environmental Science and Sustainability']","['Software Development', 'Mechanical Engineering', 'Software Development', 'Environmental Science and Sustainability']",,,,,,,,,,,,,,,,,,
/u/176293,"['Governance and Society', 'Governance and Society']",,,,,,,,,,,,,,,,,,,
/u/161259,['Biology'],,,,,,,,,,,,,,,,,,,
/u/86474,['Biology'],,,,,,,,,,,,,,,,,,,
/u/78423,['Biology'],,,,,,,,,,,,,,,,,,,
/u/81949,['Leadership and Management'],,,,,,,,,,,,,,,,,,,
/u/106600,['Leadership and Management'],,,,,,,,,,,,,,,,,,,
/u/99578,"['Leadership and Management', 'Marketing', 'Marketing', 'Economics']",['Marketing'],['Marketing'],,,,,,,,,,,,,,,,,
/u/102533,['Leadership and Management'],,,,,,,,,,,,,,,,,,,
/u/105496,"['Leadership and Management', 'Business Essentials']",,,,,,,,,,,,,,,,,,,
/u/73775,['Biology'],,,,,,,,,,,,,,,,,,,
/u/102376,"['Software Development', 'Software Development']",['Data Analysis'],['Biology'],,,,,,,,,,,,,,,,,
/u/121439,['Governance and Society'],['Philosophy'],['Economics'],,,,,,,,,,,,,,,,,
/u/81024,['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,
/u/122601,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/181923,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/179001,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/102357,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/102370,['Learning English'],['Learning English'],,,,,,,,,,,,,,,,,,
/u/83123,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/111892,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/96109,['Learning English'],,,,,,,,,,,,,,,,,,,
/u/81092,['Computer Science'],['Computer Security and Networks'],,,,,,,,,,,,,,,,,,
/u/97062,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
/u/74079,"['Engineering', 'Engineering']","['Computer Security and Networks', 'Software Development', 'Software Development', 'Software Development']",['Software Development'],,,,,,,,,,,,,,,,,
/u/51695,['Software Development'],['Software Development'],,,,,,,,,,,,,,,,,,
/u/51026,"['Education & Teacher Training', 'Computer Science', 'Art & Culture', 'Data Analysis & Statistics']",['Biology'],['Personal Development'],['Software Development'],,,,,,,,,,,,,,,,
/u/40037,['Medicine & Healthcare'],,,,,,,,,,,,,,,,,,,
/u/40192,"['Governance and Society', 'Mobile and Web Development']",,,,,,,,,,,,,,,,,,,
/u/64495,"['Math', 'Math', 'Math', 'Math']",,,,,,,,,,,,,,,,,,,
/u/93791,['Math and Logic'],['Music and Art'],,,,,,,,,,,,,,,,,,
/u/128763,"['Math and Logic', 'History', 'Physics and Astronomy']",,,,,,,,,,,,,,,,,,,
/u/85536,['Math'],['Math and Logic'],,,,,,,,,,,,,,,,,,
/u/100218,['Math and Logic'],,,,,,,,,,,,,,,,,,,
/u/23857,"['Data Analysis & Statistics', 'Data Analysis & Statistics']","['Math and Logic', 'Probability and Statistics', 'Probability and Statistics', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis']",['Data Analysis'],,,,,,,,,,,,,,,,,
/u/62348,['Math and Logic'],,,,,,,,,,,,,,,,,,,
/u/93042,"['Math and Logic', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/145881,['History'],,,,,,,,,,,,,,,,,,,
/u/145757,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/167297,['Marketing'],,,,,,,,,,,,,,,,,,,
/@vinisha,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/80767,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/83223,['Philosophy & Ethics'],"['Marketing', 'Leadership and Management']",,,,,,,,,,,,,,,,,,
/u/165157,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/94583,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/63888,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/17856,['Finance'],['Business Strategy'],"['Leadership and Management', 'Finance']",,,,,,,,,,,,,,,,,
/u/85583,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/129288,"['Marketing', 'Design and Product', 'Marketing', 'Business Strategy', 'Medicine & Healthcare']",,,,,,,,,,,,,,,,,,,
/u/92957,['Governance and Society'],"['Marketing', 'Economics']",['Business Essentials'],['Marketing'],"['Design and Product', 'Design and Product']",,,,,,,,,,,,,,,
/u/103555,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/52380,"['Marketing', 'Entrepreneurship']",,,,,,,,,,,,,,,,,,,
/u/46101,"['Physics', 'Engineering']",['Physics and Astronomy'],,,,,,,,,,,,,,,,,,
/u/143412,['Physics and Astronomy'],,,,,,,,,,,,,,,,,,,
/u/47512,"['Biology', 'History']",,,,,,,,,,,,,,,,,,,
/u/94193,"['Personal Development', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/97156,['Personal Development'],,,,,,,,,,,,,,,,,,,
/u/110582,"['Personal Development', 'Finance']",,,,,,,,,,,,,,,,,,,
/u/72639,['Business Strategy'],,,,,,,,,,,,,,,,,,,
/u/110138,['Data Analysis'],,,,,,,,,,,,,,,,,,,
/u/152211,"['Data Analysis', 'Data Analysis & Statistics', 'Probability and Statistics']",,,,,,,,,,,,,,,,,,,
/u/92766,"['Data Analysis', 'Data Analysis', 'Data Analysis']",['Data Analysis'],"['Math and Logic', 'Probability and Statistics']",['Machine Learning'],['Machine Learning'],,,,,,,,,,,,,,,
/u/84927,"['Entrepreneurship', 'Finance', 'Entrepreneurship', 'Finance']",,,,,,,,,,,,,,,,,,,
/u/83810,['Entrepreneurship'],,,,,,,,,,,,,,,,,,,
/u/138433,['History'],,,,,,,,,,,,,,,,,,,
/u/96393,['Leadership and Management'],,,,,,,,,,,,,,,,,,,
/u/94960,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
/u/187833,"['Computer Security and Networks', 'Computer Security and Networks', 'Probability and Statistics', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis']",,,,,,,,,,,,,,,,,,,
/u/125508,['Design and Product'],,,,,,,,,,,,,,,,,,,
/u/95565,['Design and Product'],,,,,,,,,,,,,,,,,,,
/u/169536,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/143594,"['History', 'History']",['History'],,,,,,,,,,,,,,,,,,
/u/113847,['Data Analysis'],"['Machine Learning', 'Machine Learning', 'Data Analysis', 'Data Analysis & Statistics', 'Data Analysis', 'Computer Science', 'Data Analysis & Statistics']",,,,,,,,,,,,,,,,,,
/u/76505,['Humanities'],"['Machine Learning', 'Computer Security and Networks']",,,,,,,,,,,,,,,,,,
/u/23180,['Data Analysis & Statistics'],['Economics'],,,,,,,,,,,,,,,,,,
/u/116217,"['Machine Learning', 'Design and Product', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Personal Development', 'Software Development', 'Machine Learning', 'Economics', 'Data Analysis']",,,,,,,,,,,,,,,,,,,
/u/77175,['History'],,,,,,,,,,,,,,,,,,,
/u/112943,['History'],,,,,,,,,,,,,,,,,,,
/u/43128,"['Engineering', 'Electronics', 'Electronics']",['Mechanical Engineering'],,,,,,,,,,,,,,,,,,
/u/134799,"['Mechanical Engineering', 'Leadership and Management', 'Software Development', 'Personal Development']",,,,,,,,,,,,,,,,,,,
/u/86702,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,
/u/98314,['Mechanical Engineering'],,,,,,,,,,,,,,,,,,,
/u/92619,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/74625,"['Governance and Society', 'Governance and Society']",,,,,,,,,,,,,,,,,,,
/u/86183,"['Philosophy & Ethics', 'Law', 'Engineering', 'Social Sciences', 'Engineering']","['Governance and Society', 'Governance and Society', 'Governance and Society', 'Law', 'Law', 'Governance and Society', 'Governance and Society']",,,,,,,,,,,,,,,,,,
/u/133722,['Electrical Engineering'],,,,,,,,,,,,,,,,,,,
/u/20289,"['Marketing', 'Marketing']",['Marketing'],,,,,,,,,,,,,,,,,,
/u/94409,['Entrepreneurship'],['Entrepreneurship'],,,,,,,,,,,,,,,,,,
/u/162188,"['Governance and Society', 'Law']",['Finance'],,,,,,,,,,,,,,,,,,
/u/84915,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/107764,['Personal Development'],,,,,,,,,,,,,,,,,,,
/u/116546,"['Music and Art', 'Learning English', 'Personal Development', 'Psychology', 'Music and Art', 'Learning English']",,,,,,,,,,,,,,,,,,,
/u/105973,['Marketing'],,,,,,,,,,,,,,,,,,,
/u/125745,"['Mobile and Web Development', 'Mobile and Web Development']",,,,,,,,,,,,,,,,,,,
/u/130449,['Electrical Engineering'],,,,,,,,,,,,,,,,,,,
/u/61097,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/50906,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/107320,['Software Development'],,,,,,,,,,,,,,,,,,,
/u/98117,['Computer Science'],,,,,,,,,,,,,,,,,,,
/u/141931,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
/u/171693,"['Computer Security and Networks', 'Finance']",,,,,,,,,,,,,,,,,,,
/u/42973,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
/u/112052,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
/u/53279,"['Physics', 'Engineering', 'Computer Science', 'Electronics', 'Energy & Earth Sciences']",,,,,,,,,,,,,,,,,,,
/u/86957,['Computer Security and Networks'],,,,,,,,,,,,,,,,,,,
