cliq,freq
"['Algorithms', 'Economics', 'History']",4
"['Algorithms', 'Entrepreneurship', 'History']",4
"['Algorithms', 'Computer Security and Networks', 'History']",4
"['Computer Security and Networks', 'History', 'Philosophy']",4
"['Business Strategy', 'Environmental Science and Sustainability', 'History']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'History']",4
"['Business Strategy', 'Computer Security and Networks', 'History']",4
"['Entrepreneurship', 'History', 'History']",4
"['Computer Security and Networks', 'History', 'History']",4
"['Bioinformatics', 'Biology', 'Nutrition']",4
"['Computer Science', 'Data Analysis', 'History']",4
"['Computer Science', 'Medicine & Healthcare', 'Nanotechnology']",4
"['Governance and Society', 'Health & Safety', 'Medicine & Healthcare']",4
"['Governance and Society', 'Medicine & Healthcare', 'Nanotechnology']",4
"['Computer Science', 'Medicine & Healthcare', 'Probability and Statistics']",4
"['Health & Safety', 'Medicine & Healthcare', 'Nanotechnology']",4
"['Environmental Science and Sustainability', 'Medicine & Healthcare', 'Nanotechnology']",4
"['Governance and Society', 'History', 'Machine Learning']",4
"['Machine Learning', 'Medicine & Healthcare', 'Software Development']",4
"['Machine Learning', 'Music and Art', 'Software Development']",4
"['Business', 'Medicine & Healthcare', 'Music and Art']",4
"['Computer Security and Networks', 'Medicine & Healthcare', 'Music and Art']",4
