cliq,freq
"['Data Analysis', 'Humanities', 'Math and Logic', 'Music and Art']",8
"['Data Analysis', 'Humanities', 'Music and Art', 'Software Development']",8
"['Data Analysis', 'Education', 'Humanities', 'Music and Art']",8
"['Data Analysis', 'Data Analysis', 'Environmental Science and Sustainability', 'Music and Art']",8
"['Data Analysis', 'Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Music and Art']",8
"['Data Analysis', 'Economics', 'Mechanical Engineering', 'Music and Art']",8
"['Data Analysis', 'Economics', 'Music and Art', 'Software Development']",8
"['Data Analysis', 'Economics', 'Education', 'Music and Art']",8
"['Data Analysis', 'Music and Art', 'Music and Art', 'Music and Art']",8
"['Data Analysis', 'Math and Logic', 'Mechanical Engineering', 'Music and Art']",8
"['Data Analysis', 'Mechanical Engineering', 'Music and Art', 'Software Development']",8
"['Data Analysis', 'Education', 'Mechanical Engineering', 'Music and Art']",8
"['Data Analysis', 'Math and Logic', 'Music and Art', 'Software Development']",8
"['Data Analysis', 'Education', 'Math and Logic', 'Music and Art']",8
"['Data Analysis', 'Education', 'Music and Art', 'Software Development']",8
"['Computer Security and Networks', 'Computer Security and Networks', 'Environmental Science and Sustainability', 'Music and Art']",8
"['Computer Security and Networks', 'Economics', 'Humanities', 'Music and Art']",8
"['Computer Security and Networks', 'Humanities', 'Mechanical Engineering', 'Music and Art']",8
"['Computer Security and Networks', 'Humanities', 'Math and Logic', 'Music and Art']",8
"['Computer Security and Networks', 'Humanities', 'Music and Art', 'Software Development']",8
"['Computer Security and Networks', 'Education', 'Humanities', 'Music and Art']",8
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Music and Art']",8
"['Computer Security and Networks', 'Economics', 'Mechanical Engineering', 'Music and Art']",8
"['Computer Security and Networks', 'Economics', 'Math and Logic', 'Music and Art']",8
"['Computer Security and Networks', 'Economics', 'Music and Art', 'Software Development']",8
"['Computer Security and Networks', 'Economics', 'Education', 'Music and Art']",8
"['Computer Security and Networks', 'Music and Art', 'Music and Art', 'Music and Art']",8
"['Computer Security and Networks', 'Math and Logic', 'Mechanical Engineering', 'Music and Art']",8
