"","V1","V2","V3","V4"
"result.18045","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18046","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18047","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18048","Life Sciences","Arts and Humanities","Physical Science and Engineering","Business"
"result.18049","Life Sciences","Arts and Humanities","Physical Science and Engineering","Business"
"result.18050","Life Sciences","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.18051","Life Sciences","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.18052","Life Sciences","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.18053","Life Sciences","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.18054","Life Sciences","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.18055","Life Sciences","Arts and Humanities","Business","Business"
"result.18056","Life Sciences","Arts and Humanities","Business","Life Sciences"
"result.18057","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.18058","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.18059","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.18060","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.18061","Life Sciences","Arts and Humanities","Business","Life Sciences"
"result.18062","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.18063","Life Sciences","Arts and Humanities","Business","Arts and Humanities"
"result.18064","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.18065","Life Sciences","Arts and Humanities","Business","Computer Science"
"result.18066","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.18067","Life Sciences","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.18068","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.18069","Life Sciences","Arts and Humanities","Life Sciences","Computer Science"
"result.18070","Life Sciences","Arts and Humanities","Computer Science","Arts and Humanities"
"result.18071","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.18072","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.18073","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18074","Life Sciences","Arts and Humanities","Arts and Humanities","Computer Science"
"result.18075","Life Sciences","Arts and Humanities","Computer Science","Computer Science"
"result.18076","Life Sciences","Social Sciences","Arts and Humanities","Social Sciences"
"result.18077","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18078","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18079","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.18080","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.18081","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.18082","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.18083","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18084","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18085","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18086","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18087","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.18088","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.18089","Life Sciences","Social Sciences","Social Sciences","Physical Science and Engineering"
"result.18090","Life Sciences","Social Sciences","Social Sciences","Business"
"result.18091","Life Sciences","Social Sciences","Social Sciences","Business"
"result.18092","Life Sciences","Social Sciences","Social Sciences","Life Sciences"
"result.18093","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.18094","Life Sciences","Social Sciences","Social Sciences","Arts and Humanities"
"result.18095","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.18096","Life Sciences","Social Sciences","Social Sciences","Computer Science"
"result.18097","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18098","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.18099","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.18100","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.18101","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.18102","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18103","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18104","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18105","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18106","Life Sciences","Social Sciences","Arts and Humanities","Physical Science and Engineering"
"result.18107","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.18108","Life Sciences","Social Sciences","Arts and Humanities","Business"
"result.18109","Life Sciences","Social Sciences","Arts and Humanities","Life Sciences"
"result.18110","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18111","Life Sciences","Social Sciences","Arts and Humanities","Arts and Humanities"
"result.18112","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18113","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18114","Life Sciences","Social Sciences","Life Sciences","Physical Science and Engineering"
"result.18115","Life Sciences","Social Sciences","Life Sciences","Life Sciences"
"result.18116","Life Sciences","Social Sciences","Physical Science and Engineering","Business"
"result.18117","Life Sciences","Social Sciences","Physical Science and Engineering","Business"
"result.18118","Life Sciences","Social Sciences","Physical Science and Engineering","Life Sciences"
"result.18119","Life Sciences","Social Sciences","Physical Science and Engineering","Computer Science"
"result.18120","Life Sciences","Social Sciences","Physical Science and Engineering","Arts and Humanities"
"result.18121","Life Sciences","Social Sciences","Physical Science and Engineering","Computer Science"
"result.18122","Life Sciences","Social Sciences","Physical Science and Engineering","Computer Science"
"result.18123","Life Sciences","Social Sciences","Business","Business"
"result.18124","Life Sciences","Social Sciences","Business","Life Sciences"
"result.18125","Life Sciences","Social Sciences","Business","Computer Science"
"result.18126","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.18127","Life Sciences","Social Sciences","Business","Computer Science"
"result.18128","Life Sciences","Social Sciences","Business","Computer Science"
"result.18129","Life Sciences","Social Sciences","Business","Life Sciences"
"result.18130","Life Sciences","Social Sciences","Business","Computer Science"
"result.18131","Life Sciences","Social Sciences","Business","Arts and Humanities"
"result.18132","Life Sciences","Social Sciences","Business","Computer Science"
"result.18133","Life Sciences","Social Sciences","Business","Computer Science"
"result.18134","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.18135","Life Sciences","Social Sciences","Life Sciences","Arts and Humanities"
"result.18136","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.18137","Life Sciences","Social Sciences","Life Sciences","Computer Science"
"result.18138","Life Sciences","Social Sciences","Computer Science","Arts and Humanities"
"result.18139","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.18140","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.18141","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18142","Life Sciences","Social Sciences","Arts and Humanities","Computer Science"
"result.18143","Life Sciences","Social Sciences","Computer Science","Computer Science"
"result.18144","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18145","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18146","Life Sciences","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.18147","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.18148","Life Sciences","Arts and Humanities","Social Sciences","Business"
"result.18149","Life Sciences","Arts and Humanities","Social Sciences","Life Sciences"
"result.18150","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18151","Life Sciences","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.18152","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18153","Life Sciences","Arts and Humanities","Social Sciences","Computer Science"
"result.18154","Life Sciences","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.18155","Life Sciences","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.18156","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
"result.18157","Life Sciences","Arts and Humanities","Arts and Humanities","Business"
