"","V1","V2","V3","V4"
"result.415","Physical Science and Engineering","Math and Logic","Data Science","Data Science"
"result.416","Physical Science and Engineering","Math and Logic","Data Science","Life Sciences"
"result.417","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.418","Physical Science and Engineering","Math and Logic","Data Science","Language Learning"
"result.419","Physical Science and Engineering","Math and Logic","Data Science","Arts and Humanities"
"result.420","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.421","Physical Science and Engineering","Math and Logic","Data Science","Data Science"
"result.422","Physical Science and Engineering","Math and Logic","Data Science","Physical Science and Engineering"
"result.423","Physical Science and Engineering","Math and Logic","Data Science","Computer Science"
"result.424","Physical Science and Engineering","Math and Logic","Data Science","Social Sciences"
"result.425","Physical Science and Engineering","Math and Logic","Data Science","Computer Science"
"result.426","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.427","Physical Science and Engineering","Math and Logic","Data Science","Computer Science"
"result.428","Physical Science and Engineering","Math and Logic","Data Science","Data Science"
"result.429","Physical Science and Engineering","Math and Logic","Data Science","Social Sciences"
"result.430","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.431","Physical Science and Engineering","Math and Logic","Data Science",NA
"result.432","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.433","Physical Science and Engineering","Math and Logic","Data Science","Computer Science"
"result.434","Physical Science and Engineering","Math and Logic","Data Science","Life Sciences"
"result.435","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.436","Physical Science and Engineering","Math and Logic","Data Science","Data Science"
"result.437","Physical Science and Engineering","Math and Logic","Data Science","Life Sciences"
"result.438","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.439","Physical Science and Engineering","Math and Logic","Data Science","Language Learning"
"result.440","Physical Science and Engineering","Math and Logic","Data Science","Arts and Humanities"
"result.441","Physical Science and Engineering","Math and Logic","Data Science","Business"
"result.442","Physical Science and Engineering","Math and Logic","Data Science","Data Science"
"result.443","Physical Science and Engineering","Math and Logic","Data Science","Physical Science and Engineering"
"result.444","Physical Science and Engineering","Math and Logic","Data Science","Computer Science"
"result.445","Physical Science and Engineering","Math and Logic","Data Science","Social Sciences"
"result.446","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.447","Physical Science and Engineering","Math and Logic","Computer Science","Computer Science"
"result.448","Physical Science and Engineering","Math and Logic","Computer Science","Data Science"
"result.449","Physical Science and Engineering","Math and Logic","Computer Science","Social Sciences"
"result.450","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.451","Physical Science and Engineering","Math and Logic","Computer Science",NA
"result.452","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.453","Physical Science and Engineering","Math and Logic","Computer Science","Computer Science"
"result.454","Physical Science and Engineering","Math and Logic","Computer Science","Life Sciences"
"result.455","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.456","Physical Science and Engineering","Math and Logic","Computer Science","Data Science"
"result.457","Physical Science and Engineering","Math and Logic","Computer Science","Life Sciences"
"result.458","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.459","Physical Science and Engineering","Math and Logic","Computer Science","Language Learning"
"result.460","Physical Science and Engineering","Math and Logic","Computer Science","Arts and Humanities"
"result.461","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.462","Physical Science and Engineering","Math and Logic","Computer Science","Data Science"
"result.463","Physical Science and Engineering","Math and Logic","Computer Science","Physical Science and Engineering"
"result.464","Physical Science and Engineering","Math and Logic","Computer Science","Computer Science"
"result.465","Physical Science and Engineering","Math and Logic","Computer Science","Social Sciences"
"result.466","Physical Science and Engineering","Math and Logic","Business","Computer Science"
"result.467","Physical Science and Engineering","Math and Logic","Business","Data Science"
"result.468","Physical Science and Engineering","Math and Logic","Business","Social Sciences"
"result.469","Physical Science and Engineering","Math and Logic","Business","Business"
"result.470","Physical Science and Engineering","Math and Logic","Business",NA
"result.471","Physical Science and Engineering","Math and Logic","Business","Business"
"result.472","Physical Science and Engineering","Math and Logic","Business","Computer Science"
"result.473","Physical Science and Engineering","Math and Logic","Business","Life Sciences"
"result.474","Physical Science and Engineering","Math and Logic","Business","Business"
"result.475","Physical Science and Engineering","Math and Logic","Business","Data Science"
"result.476","Physical Science and Engineering","Math and Logic","Business","Life Sciences"
"result.477","Physical Science and Engineering","Math and Logic","Business","Business"
"result.478","Physical Science and Engineering","Math and Logic","Business","Language Learning"
"result.479","Physical Science and Engineering","Math and Logic","Business","Arts and Humanities"
"result.480","Physical Science and Engineering","Math and Logic","Business","Business"
"result.481","Physical Science and Engineering","Math and Logic","Business","Data Science"
"result.482","Physical Science and Engineering","Math and Logic","Business","Physical Science and Engineering"
"result.483","Physical Science and Engineering","Math and Logic","Business","Computer Science"
"result.484","Physical Science and Engineering","Math and Logic","Business","Social Sciences"
"result.485","Physical Science and Engineering","Math and Logic","Computer Science","Data Science"
"result.486","Physical Science and Engineering","Math and Logic","Computer Science","Social Sciences"
"result.487","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.488","Physical Science and Engineering","Math and Logic","Computer Science",NA
"result.489","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.490","Physical Science and Engineering","Math and Logic","Computer Science","Computer Science"
"result.491","Physical Science and Engineering","Math and Logic","Computer Science","Life Sciences"
"result.492","Physical Science and Engineering","Math and Logic","Computer Science","Business"
"result.493","Physical Science and Engineering","Math and Logic","Computer Science","Data Science"
"result.494","Physical Science and Engineering","Math and Logic","Computer Science","Life Sciences"
