"","node1","node2","cluster"
"1283","391","54","74"
"1284","391","464","74"
"1285","391","159","74"
"1286","391","202","74"
"1287","3199","217","74"
"1288","3199","67","74"
"1289","3199","180","74"
"1290","3199","69","74"
"1291","3199","55","74"
"1292","3199","3361","74"
"1293","3199","3339","74"
"1294","3199","54","74"
"1295","3199","464","74"
"1296","3199","159","74"
"1297","3199","202","74"
"1298","217","67","74"
"1299","217","180","74"
"1300","217","69","74"
"1301","217","55","74"
"1302","217","3361","74"
"1303","217","3339","74"
"1304","217","54","74"
"1305","217","464","74"
"1306","217","159","74"
"1307","217","202","74"
"1308","67","180","74"
"1309","67","69","74"
"1310","67","55","74"
"1311","67","3361","74"
"1312","67","3339","74"
"1313","67","54","74"
"1314","67","464","74"
"1315","67","159","74"
"1316","67","202","74"
"1317","180","69","74"
"1318","180","55","74"
"1319","180","3361","74"
"1320","180","3339","74"
"1321","180","54","74"
"1322","180","464","74"
"1323","180","159","74"
"1324","180","202","74"
"1325","69","55","74"
"1326","69","3361","74"
"1327","69","3339","74"
"1328","69","54","74"
"1329","69","464","74"
"1330","69","159","74"
"1331","69","202","74"
"1332","55","3361","74"
"1333","55","3339","74"
"1334","55","54","74"
"1335","55","464","74"
"1336","55","159","74"
"1337","55","202","74"
"1338","3361","202","74"
"1339","3361","3339","74"
"1340","3361","54","74"
"1341","3361","464","74"
"1342","3361","159","74"
"1343","3339","54","74"
"1344","3339","464","74"
"1345","3339","159","74"
"1346","3339","202","74"
"1347","54","464","74"
"1348","54","159","74"
"1349","54","202","74"
"1350","464","159","74"
"1351","464","202","74"
"1352","159","202","74"
"1353","418","351","75"
"1354","418","136","75"
"1355","351","136","75"
"1356","351","98","75"
"1357","351","414","75"
"1358","351","51467","75"
"1359","351","51446","75"
"1360","136","414","75"
"1361","136","51467","75"
"1362","136","51446","75"
"1363","98","414","75"
"1364","98","51467","75"
"1365","98","51446","75"
"1366","414","51467","75"
"1367","414","51446","75"
"1368","3131","34601","76"
"1369","3131","3238","76"
"1370","3131","1183","76"
"1371","3238","1183","76"
"1372","3238","350","76"
"1373","86","340","77"
"1374","418","35","77"
"1375","418","214","77"
"1376","418","340","77"
"1377","63","340","77"
"1378","12636","340","77"
"1379","35","188","77"
"1380","35","340","77"
"1381","357","340","77"
"1382","61","188","77"
"1383","29","188","77"
"1384","239","340","77"
"1385","214","188","77"
"1386","214","340","77"
"1387","188","340","77"
"1388","26","196","78"
"1389","196","359","78"
"1390","196","419","78"
"1391","196","167","78"
"1392","196","183","78"
"1393","196","40","78"
"1394","196","38","78"
"1395","196","192","78"
"1396","196","391","78"
"1397","196","3199","78"
"1398","196","217","78"
"1399","196","67","78"
"1400","196","180","78"
"1401","196","69","78"
"1402","196","55","78"
"1403","196","3361","78"
"1404","196","3339","78"
"1405","196","54","78"
"1406","196","464","78"
"1407","196","159","78"
"1408","196","202","78"
"1409","196","244","78"
"1410","72","244","78"
"1411","83210","81876","79"
"1412","81876","3355","79"
"1413","81876","199","79"
"1414","81876","387","79"
"1415","199","137","79"
"1416","199","411","79"
"1417","199","239","79"
"1418","199","387","79"
"1419","137","387","79"
"1420","411","387","79"
"1421","239","387","79"
"1422","12","30","80"
"1423","108","188","80"
"1424","30","16","80"
"1425","30","418","80"
"1426","30","3263","80"
"1427","30","3360","80"
"1428","30","3354","80"
"1429","30","88","80"
"1430","30","50528","80"
"1431","30","112","80"
"1432","30","105","80"
"1433","30","188","80"
"1434","30","104","80"
"1435","418","75462","80"
"1436","418","188","80"
"1437","418","3263","80"
"1438","418","3360","80"
"1439","418","3354","80"
"1440","418","88","80"
"1441","418","16","80"
"1442","418","50528","80"
"1443","418","112","80"
"1444","418","105","80"
"1445","3263","3360","80"
"1446","3263","3354","80"
"1447","3263","88","80"
"1448","3263","16","80"
"1449","3263","50528","80"
"1450","3263","112","80"
"1451","3263","105","80"
"1452","3263","188","80"
"1453","75462","188","80"
"1454","3360","3354","80"
"1455","3360","88","80"
"1456","3360","50528","80"
"1457","3360","112","80"
"1458","3360","105","80"
"1459","3360","188","80"
"1460","3354","88","80"
"1461","3354","50528","80"
"1462","3354","112","80"
"1463","3354","105","80"
"1464","3354","188","80"
"1465","88","50528","80"
"1466","88","112","80"
"1467","88","105","80"
"1468","88","188","80"
"1469","16","188","80"
"1470","50528","112","80"
"1471","50528","105","80"
"1472","50528","188","80"
"1473","112","105","80"
"1474","112","188","80"
"1475","105","188","80"
